,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
854,636323,Andrea Marcos,21102,Michigan,Big 10,2.9,3.45,3.51,3.8,2011
857,646162,Kara Rogier,21274,Purdue,Big 10,3.1,3.4,3.47,3.6,2011
858,636017,Natalie Willer,21169,Nebraska,Big 12,4.05,4.38,4.3,4.33,2011
859,1673082,Jacquelyn Perryman,20996,Kansas,Big 12,3.96,4.0,3.7,4.13,2011
860,635979,Cami Jiskra,21169,Nebraska,Big 12,3.85,3.96,4.1,3.92,2012
863,635975,Breanna Bussel,21169,Nebraska,Big 12,3.75,3.91,4.0,4.15,2012
866,677707,Jessie Gibbs,21461,Texas Tech,Big 12,3.4,3.61,3.47,3.86,2011
868,275931,Abby Jones,20996,Kansas,Big 12,3.35,3.7,3.65,3.6,2011
872,629655,Ashlyn Llerandi,21505,Villanova,Big East,3.55,3.75,4.0,4.05,2011
873,618868,Stephanie Duffy,21367,South Florida,Big East,3.7,3.98,4.0,4.05,2011
874,618859,Dana Webb,21367,South Florida,Big East,3.51,4.04,3.91,3.97,2011
875,626646,Jessica Sullivan,21219,Notre Dame,Big East,3.55,3.65,3.26,3.65,2011
877,624443,Victoria Toso,21261,Pittsburgh,Big East,3.5,3.5,3.6,3.5,2011
879,683034,Stacey Irvine,21142,Montana State,Big Sky,3.4,3.7,4.0,3.97,2011
880,692367,Ericka Violett,21314,Sacramento State,Big Sky,3.65,3.65,3.85,3.95,2011
881,692376,Kaitlynne Moore,21314,Sacramento State,Big Sky,3.65,3.72,3.7,3.8,2011
883,623461,Chelsi Friese,20848,Eastern Washington,Big Sky,3.35,3.7,3.75,3.25,2011
892,691536,Katelyn Beighton,21044,Long Beach State,Big West,3.4,3.7,3.48,3.65,2011
894,834799,Christin Carlile,20694,Cal Poly SLO,Big West,3.45,3.4,3.59,3.55,2011
896,689214,Jennifer Brown,21489,UC Santa Barbara,Big West,3.41,3.55,3.35,3.13,2011
902,678188,Anne Powell,21195,North Carolina-Wilmington,Colonial (CAA),3.65,3.65,3.2,3.85,2011
905,606732,Emily Jeremiah,21564,William &amp; Mary,Colonial (CAA),3.75,3.9,3.7,3.5,2011
909,676494,Erin Havener,21580,Wisconsin-Milwaukee,Horizon,3.35,3.65,3.85,4.0,2011
912,790388,Amanda Carpin,21602,Youngstown State,Horizon,2.9,3.1,3.15,3.04,2011
928,691610,Katie Vo,21326,San Diego State,Mountain West (MWC),3.71,3.55,3.75,3.81,2011
938,676007,Melissa Gergel,21242,Oregon,PAC-10,4.11,4.32,4.35,4.45,2011
943,678347,Allison Stokke,21484,UC Berkeley,PAC-10,4.11,4.21,4.1,4.1,2011
945,689137,Jordan Roskelley,21242,Oregon,PAC-10,3.75,4.01,4.07,4.1,2011
948,689178,Theresa (Raub) Kroll,21484,UC Berkeley,PAC-10,3.5,3.81,3.35,3.96,2011
950,677616,Kendall Mays,21526,Washington State,PAC-10,3.35,3.55,3.95,3.88,2011
